Output_Dimension,Red_67_3_0_0_45,Red_83_3_0_0_45,Red_100_3_0_0_45,Red_116_3_0_0_45,Red_133_3_0_0_45,Green_67_3_0_0_45,Green_83_3_0_0_45,Green_100_3_0_0_45,Green_116_3_0_0_45,Green_133_3_0_0_45,Blue_67_3_0_0_45,Blue_83_3_0_0_45,Blue_100_3_0_0_45,Blue_116_3_0_0_45,Blue_133_3_0_0_45
332,96.41399003512129,98.60111110267006,98.72217578671582,98.50800539036597,99.55092436042162,92.49293894871208,95.03878245012282,95.73316181516113,93.31751444469506,92.12580545928435,92.33680223976103,94.10981511094931,95.404961907785,93.40450656568517,92.25474901791098
333,96.48361488397103,98.66619294311236,98.78527168348289,98.5625669213391,99.6000618638569,92.63972192785286,95.15222786006815,95.83311449013641,93.48087615951692,92.3537492836237,92.47886535766709,94.23572134395499,95.50316065701442,93.53653612502285,92.43389606444563
334,96.55323973282077,98.73127478355468,98.84836758024996,98.61712845231222,99.64919936729216,92.78650490699363,95.26567327001347,95.93306716511168,93.64423787433877,92.58169310796306,92.62092847557315,94.36162757696067,95.60135940624383,93.66856568436052,92.61304311098027
335,96.6228645816705,98.796356623997,98.91146347701704,98.67168998328535,99.69833687072743,92.93328788613441,95.37911867995878,96.03301984008696,93.80759958916063,92.80963693230242,92.76299159347923,94.48753380996634,95.69955815547324,93.8005952436982,92.79219015751492
336,96.69248943052024,98.86143846443932,98.9745593737841,98.72625151425848,99.74747437416269,93.08007086527519,95.4925640899041,96.13297251506224,93.97096130398249,93.03758075664177,92.90505471138529,94.61344004297202,95.79775690470265,93.93262480303586,92.97133720404956
337,96.760297076007,98.92647811980356,99.0402480303494,98.78688120646152,99.81035772303642,93.20760284628952,95.59159356067087,96.2172436985169,94.10971938327216,93.23215293922262,93.0264520085466,94.72069398145922,95.87913678780659,94.04182574512626,93.12351176066815
338,96.82810472149377,98.99151777516781,99.10593668691472,98.84751089866457,99.87324107191014,93.33513482730385,95.69062303143764,96.30151488197156,94.24847746256184,93.42672512180346,93.14784930570791,94.82794791994642,95.96051667091052,94.15102668721664,93.27568631728673
339,96.89591236698054,99.05655743053205,99.17162534348002,98.9081405908676,99.93612442078386,93.46266680831818,95.7896525022044,96.38578606542622,94.3872355418515,93.6212973043843,93.26924660286922,94.93520185843363,96.04189655401446,94.26022762930702,93.42786087390532
340,96.9637200124673,99.1215970858963,99.23731400004532,98.96877028307064,99.99900776965758,93.5901987893325,95.88868197297118,96.47005724888088,94.52599362114117,93.81586948696514,93.39064390003053,95.04245579692083,96.1232764371184,94.3694285713974,93.5800354305239
341,97.00444808283983,99.16112450404687,99.28169594717983,99.01342156570358,100.04617393194464,93.678039479393,95.95538956142215,96.53240517176373,94.64464888822799,93.99090511089108,93.47429366483516,95.11753550086547,96.184246854952,94.46342341534695,93.71755229501655
342,97.04517615321237,99.20065192219744,99.32607789431432,99.05807284833652,100.09334009423168,93.76588016945348,96.02209714987312,96.59475309464658,94.76330415531483,94.165940734817,93.5579434296398,95.19261520481012,96.2452172727856,94.5574182592965,93.85506915950918
343,97.08590422358489,99.240179340348,99.37045984144882,99.10272413096946,100.14050625651873,93.85372085951398,96.08880473832409,96.65710101752943,94.88195942240165,94.34097635874294,93.64159319444445,95.26769490875476,96.3061876906192,94.65141310324604,93.99258602400182
344,97.12663229395743,99.27970675849858,99.41484178858332,99.1473754136024,100.18767241880578,93.94156154957447,96.15551232677505,96.71944894041228,95.00061468948849,94.51601198266886,93.7252429592491,95.34277461269942,96.3671581084528,94.74540794719559,94.13010288849446
345,97.15401689963616,99.31074524093927,99.45114042575862,99.1826956814671,100.22408300868825,94.02537194217638,96.22204630740474,96.77955618664846,95.10090646759132,94.65708537374331,93.80917828458222,95.4215471334781,96.43029294529192,94.82979432836343,94.24418431961682
346,97.1814015053149,99.34178372337998,99.48743906293392,99.2180159493318,100.26049359857073,94.10918233477828,96.28858028803444,96.83966343288465,95.20119824569414,94.79815876481776,93.89311360991533,95.50031965425677,96.49342778213106,94.9141807095313,94.35826575073918
347,97.20878611099363,99.37282220582068,99.52373770010921,99.25333621719649,100.29690418845321,94.19299272738019,96.35511426866412,96.89977067912083,95.30149002379697,94.93923215589221,93.97704893524843,95.57909217503546,96.55656261897019,94.99856709069914,94.47234718186154
348,97.23617071667236,99.40386068826139,99.5600363372845,99.2886564850612,100.33331477833569,94.2768031199821,96.42164824929381,96.95987792535702,95.4017818018998,95.08030554696666,94.06098426058155,95.65786469581413,96.61969745580933,95.08295347186699,94.5864286129839
349,97.2747619505904,99.44429995309945,99.60384067335006,99.33398110644023,100.38649231424756,94.34074596331655,96.47100803564044,97.00208247346197,95.47494695230132,95.18632638317185,94.12533597467268,95.71414932497608,96.6621616043947,95.14047769332295,94.66976036720001
350,97.31335318450844,99.4847392179375,99.64764500941561,99.37930572781927,100.43966985015943,94.40468880665101,96.52036782198707,97.04428702156692,95.54811210270285,95.29234721937704,94.1896876887638,95.77043395413801,96.70462575298006,95.19800191477893,94.75309212141615
351,97.35194441842648,99.52517848277556,99.69144934548117,99.42463034919831,100.49284738607129,94.46863164998547,96.5697276083337,97.08649156967185,95.62127725310437,95.39836805558222,94.25403940285491,95.82671858329996,96.74708990156543,95.25552613623489,94.83642387563226
352,97.39053565234452,99.56561774761362,99.73525368154672,99.46995497057735,100.54602492198316,94.53257449331991,96.61908739468034,97.1286961177768,95.69444240350587,95.50438889178741,94.31839111694603,95.8830032124619,96.7895540501508,95.31305035769086,94.9197556298484
353,97.41162981388199,99.59065621395052,99.76985518058126,99.51177011796166,100.59678655092408,94.57814735765837,96.65535358179557,97.16709102883152,95.77177738662421,95.62004252831935,94.36605052014589,95.9288519023108,96.83139840258914,95.37842424867365,95.01535026175856
354,97.43272397541945,99.61569468028742,99.80445667961578,99.55358526534597,100.647548179865,94.6237202219968,96.69161976891081,97.20548593988624,95.84911236974254,95.73569616485128,94.41370992334575,95.97470059215969,96.8732427550275,95.44379813965644,95.11094489366872
355,97.4538181369569,99.64073314662433,99.8390581786503,99.59540041273027,100.69830980880593,94.66929308633526,96.72788595602606,97.24388085094095,95.92644735286088,95.8513498013832,94.4613693265456,96.02054928200859,96.91508710746587,95.50917203063923,95.20653952557886
356,97.47491229849436,99.66577161296122,99.87365967768483,99.63721556011458,100.74907143774685,94.7148659506737,96.7641521431413,97.28227576199568,96.0037823359792,95.96700343791512,94.50902872974545,96.06639797185748,96.95693145990421,95.57454592162202,95.30213415748902
357,97.4791080912592,99.67212533471961,99.88708751253476,99.6550987882098,100.76884974934916,94.75845936134891,96.79939939837088,97.31698434622838,96.06342879136264,96.04969917095421,94.55364918482134,96.10851814980629,96.99294778155705,95.62551360844428,95.36991097541875
358,97.48330388402407,99.67847905647798,99.9005153473847,99.67298201630501,100.78862806095147,94.80205277202413,96.83464665360046,97.35169293046107,96.12307524674607,96.1323949039933,94.59826963989723,96.1506383277551,97.02896410320989,95.67648129526654,95.43768779334846
359,97.48749967678891,99.68483277823637,99.91394318223463,99.69086524440021,100.80840637255378,94.84564618269933,96.86989390883004,97.38640151469377,96.18272170212951,96.21509063703239,94.64289009497313,96.1927585057039,97.06498042486271,95.7274489820888,95.50546461127817
360,97.49169546955378,99.69118649999474,99.92737101708457,99.70874847249543,100.82818468415608,94.88923959337454,96.90514116405961,97.42111009892648,96.24236815751294,96.29778637007146,94.68751055004901,96.23487868365271,97.10099674651555,95.77841666891105,95.5732414292079
361,97.53171288361115,99.73569500236346,99.9785058217161,99.76655176446786,100.89927952072622,94.9330471744461,96.94143655622891,97.45278784755021,96.29315574650191,96.36903858943286,94.7307843276327,96.27471437737378,97.133109325944,95.81942218729704,95.63176024500449
362,97.57173029766851,99.78020350473216,100.02964062634763,99.82435505644028,100.97037435729635,94.97685475551766,96.97773194839819,97.48446559617396,96.34394333549086,96.44029080879426,94.7740581052164,96.31455007109486,97.16522190537246,95.86042770568302,95.69027906080107
363,97.61174771172588,99.82471200710087,100.08077543097916,99.8821583484127,101.04146919386649,95.02066233658923,97.01402734056748,97.51614334479771,96.39473092447983,96.51154302815566,94.81733188280008,96.35438576481593,97.19733448480092,95.90143322406901,95.74879787659768
364,97.65176512578326,99.86922050946957,100.13191023561069,99.93996164038514,101.11256403043663,95.06446991766079,97.05032273273677,97.54782109342146,96.4455185134688,96.58279524751704,94.86060566038377,96.394221458537,97.22944706422938,95.942438742455,95.80731669239427
365,97.66582411430122,99.88574245754556,100.15370856345129,99.96354796653466,101.13106218716985,95.0953915798853,97.07662350640973,97.57659780667646,96.49460409680798,96.64579379410395,94.88868794235364,96.42232321054291,97.25507287665324,95.98132040441051,95.85789011098689
366,97.67988310281919,99.90226440562155,100.1755068912919,99.98713429268419,101.14956034390306,95.12631324210982,97.1029242800827,97.60537451993147,96.54368968014717,96.70879234069086,94.91677022432351,96.45042496254881,97.2806986890771,96.02020206636602,95.90846352957949
367,97.69394209133715,99.91878635369754,100.19730521913252,100.01072061883372,101.16805850063628,95.15723490433433,97.12922505375566,97.63415123318649,96.59277526348635,96.77179088727777,94.94485250629339,96.47852671455472,97.30632450150097,96.05908372832154,95.95903694817211
368,97.70800107985512,99.93530830177353,100.21910354697312,100.03430694498324,101.1865566573695,95.18815656655885,97.15552582742863,97.66292794644149,96.64186084682554,96.83478943386469,94.97293478826326,96.50662846656063,97.33195031392482,96.09796539027705,96.00961036676472
369,97.71152677887989,99.93557601476897,100.22577690182302,100.05014744179812,101.20960431252215,95.21998520796183,97.17435335227138,97.67587227539664,96.67142771904282,96.87970193948105,95.00896733494612,96.53371128668087,97.34974592685789,96.12487298007301,96.04705124605388
370,97.71505247790463,99.93584372776441,100.23245025667292,100.065987938613,101.2326519676748,95.25181384936482,97.19318087711414,97.68881660435179,96.70099459126013,96.92461444509742,95.04499988162898,96.56079410680111,97.36754153979096,96.15178056986896,96.08449212534305
371,97.7185781769294,99.93611144075984,100.23912361152283,100.08182843542788,101.25569962282745,95.28364249076782,97.2120084019569,97.70176093330693,96.73056146347743,96.96952695071379,95.08103242831184,96.58787692692135,97.38533715272403,96.17868815966492,96.12193300463221
372,97.72210387595416,99.93637915375528,100.24579696637272,100.09766893224275,101.2787472779801,95.31547113217081,97.23083592679964,97.71470526226207,96.76012833569473,97.01443945633015,95.1170649749947,96.61495974704158,97.4031327656571,96.20559574946087,96.15937388392136
373,97.73494923222614,99.95508336836983,100.27131244859241,100.12576743924265,101.31073979218635,95.34456747851735,97.25644064668448,97.73711851874069,96.79824093122699,97.06308696385862,95.1474187611683,96.64879542465886,97.43229238962074,96.24359801478896,96.20743729036889
374,97.74779458849812,99.97378758298439,100.29682793081209,100.15386594624255,101.34273230639262,95.37366382486387,97.2820453665693,97.7595317752193,96.83635352675924,97.1117344713871,95.17777254734187,96.68263110227613,97.46145201358438,96.28160028011703,96.2555006968164
375,97.7606399447701,99.99249179759894,100.32234341303177,100.18196445324246,101.37472482059889,95.4027601712104,97.30765008645413,97.78194503169792,96.87446612229151,97.16038197891557,95.20812633351547,96.71646677989341,97.490611637548,96.31960254544511,96.30356410326391
376,97.77348530104209,100.01119601221349,100.34785889525145,100.21006296024235,101.40671733480514,95.43185651755694,97.33325480633896,97.80435828817653,96.91257871782376,97.20902948644402,95.23848011968904,96.75030245751067,97.51977126151164,96.35760481077318,96.35162750971142
377,97.80498295183254,100.04325991655188,100.38879626851133,100.26157743057651,101.46522317057772,95.47808811811446,97.37131061426612,97.83612040695641,96.95816780719224,97.26773164507992,95.27810813302578,96.78401482489974,97.54353444048846,96.38993805061,96.39515926527254
378,97.836480602623,100.07532382089025,100.4297336417712,100.31309190091065,101.52372900635028,95.52431971867198,97.40936642219329,97.86788252573629,97.0037568965607,97.32643380371582,95.31773614636252,96.81772719228881,97.56729761946528,96.42227129044682,96.43869102083364
379,97.86797825341345,100.10738772522863,100.47067101503107,100.3646063712448,101.58223484212286,95.5705513192295,97.44742223012045,97.89964464451617,97.04934598592918,97.38513596235171,95.35736415969924,96.85143955967789,97.59106079844209,96.45460453028365,96.48222277639475
380,97.8994759042039,100.139451629567,100.51160838829094,100.41612084157896,101.64074067789544,95.61678291978701,97.48547803804762,97.93140676329607,97.09493507529766,97.44383812098759,95.39699217303598,96.88515192706696,97.61482397741891,96.48693777012046,96.52575453195587
381,97.88443205636332,100.12653650566591,100.51016598312158,100.42443779197055,101.65734861863056,95.63478621310443,97.50006596254445,97.94420831198697,97.12670692909555,97.48877820915502,95.41075099849846,96.90199999824648,97.62885051587682,96.51425098566708,96.56522840750735
382,97.86938820852275,100.11362138176482,100.50872357795222,100.43275474236214,101.67395655936569,95.65278950642184,97.51465388704128,97.95700986067789,97.15847878289345,97.53371829732242,95.42450982396093,96.918848069426,97.64287705433473,96.54156420121369,96.60470228305883
383,97.85434436068218,100.10070625786372,100.50728117278287,100.44107169275371,101.69056450010082,95.67079279973925,97.52924181153811,97.9698114093688,97.19025063669135,97.57865838548983,95.4382686494234,96.93569614060553,97.65690359279264,96.56887741676032,96.6441761586103
384,97.8393005128416,100.08779113396261,100.50583876761351,100.4493886431453,101.70717244083595,95.68879609305665,97.54382973603494,97.98261295805972,97.22202249048925,97.62359847365724,95.45202747488588,96.95254421178505,97.67093013125056,96.59619063230693,96.6836500341618
385,97.86004259122748,100.1104282958556,100.53984967555508,100.49690202107492,101.76585999694481,95.71792975697225,97.56579680418783,98.00236368711097,97.25477271359775,97.66724380442854,95.48375389859972,96.97953130422813,97.69381553610295,96.62835188682547,96.72561931933136
386,97.88078466961338,100.13306545774857,100.57386058349664,100.54441539900454,101.82454755305369,95.74706342088784,97.5877638723407,98.02211441616224,97.28752293670625,97.71088913519984,95.51548032231354,97.00651839667121,97.71670094095533,96.660513141344,96.76758860450092
387,97.90152674799926,100.15570261964156,100.60787149143819,100.59192877693415,101.88323510916256,95.77619708480343,97.60973094049359,98.0418651452135,97.32027315981475,97.75453446597113,95.54720674602737,97.0335054891143,97.73958634580772,96.69267439586254,96.80955788967047
388,97.92226882638514,100.17833978153453,100.64188239937975,100.63944215486376,101.94192266527142,95.80533074871902,97.63169800864648,98.06161587426476,97.35302338292325,97.79817979674243,95.57893316974119,97.06049258155738,97.7624717506601,96.72483565038108,96.85152717484003
389,97.91695675155447,100.17631489778722,100.65674777189004,100.67292737183246,101.99470917795965,95.83303660999228,97.65389060471672,98.07768189899701,97.38773683466495,97.8536856244631,95.59358437185513,97.07428547958291,97.76910454293494,96.74428946138285,96.88806431995671
390,97.91164467672378,100.17429001403991,100.67161314440031,100.70641258880116,102.04749569064788,95.86074247126554,97.67608320078698,98.09374792372925,97.42245028640666,97.90919145218378,95.60823557396905,97.08807837760845,97.77573733520977,96.76374327238463,96.92460146507341
391,97.9063326018931,100.17226513029262,100.6864785169106,100.73989780576986,102.1002822033361,95.8884483325388,97.69827579685723,98.1098139484615,97.45716373814837,97.96469727990444,95.62288677608299,97.10187127563398,97.78237012748461,96.78319708338641,96.96113861019009
392,97.90102052706243,100.1702402465453,100.70134388942088,100.77338302273856,102.15306871602434,95.91615419381206,97.72046839292749,98.12587997319375,97.49187718989008,98.02020310762512,95.63753797819692,97.11566417365951,97.78900291975944,96.8026508943882,96.99767575530677
393,97.89843425727621,100.16823645533702,100.7083368773623,100.78844796311817,102.1757513080014,95.9337502388758,97.73109903260085,98.12953547245871,97.50800162473041,98.04564233220367,95.6551518707937,97.13122235495193,97.79550591179407,96.81840053103491,97.02296408710608
394,97.89584798748997,100.16623266412876,100.71532986530373,100.80351290349778,102.19843389997845,95.95134628393954,97.74172967227422,98.13319097172369,97.52412605957075,98.07108155678223,95.67276576339047,97.14678053624434,97.80200890382869,96.83415016768164,97.04825241890539
395,97.89326171770375,100.16422887292048,100.72232285324515,100.81857784387739,102.2211164919555,95.96894232900328,97.75236031194758,98.13684647098866,97.5402504944111,98.09652078136078,95.69037965598724,97.16233871753676,97.8085118958633,96.84989980432837,97.0735407507047
396,97.89067544791753,100.16222508171221,100.72931584118658,100.833642784257,102.24379908393256,95.98653837406704,97.76299095162095,98.14050197025362,97.55637492925143,98.12196000593934,95.70799354858401,97.17789689882918,97.81501488789793,96.8656494409751,97.09882908250401
397,97.89746400048061,100.17558314893303,100.7677107522413,100.89806426597724,102.33282744619099,96.04346064690901,97.81831181399932,98.19332742301393,97.62612633333538,98.2103344994877,95.74850095854819,97.2215665671455,97.85678460519817,96.92189513006498,97.17092662592978
398,97.9042525530437,100.18894121615385,100.80610566329601,100.96248574769747,102.42185580844942,96.100382919751,97.87363267637768,98.24615287577421,97.69587773741932,98.29870899303607,95.78900836851236,97.26523623546184,97.8985543224984,96.97814081915486,97.24302416935556
399,97.9110411056068,100.20229928337467,100.84450057435073,101.0269072294177,102.51088417070785,96.15730519259299,97.92895353875606,98.2989783285345,97.76562914150325,98.38708348658443,95.82951577847653,97.30890590377818,97.94032403979863,97.03438650824474,97.31512171278133
400,97.91782965816988,100.21565735059549,100.88289548540546,101.09132871113795,102.59991253296629,96.21422746543497,97.98427440113443,98.3518037812948,97.8353805455872,98.4754579801328,95.8700231884407,97.35257557209452,97.98209375709887,97.09063219733461,97.3872192562071
